CurrentRank,LastRank,Institution,Country,Size,Focus,Research,Age,Status,Academicscorerscore,Academicrankrank,Employerscore,Employerrank,FacultyStudentscore,FacultyStudentrank,CitationsPerFacultyscore,CitationsPerFacultyrank,InternationalFacultyscore,InternationalFacultyrank,InternationalStudentscore,InternationalStudentrank,OverallScore,Latitude,Longitude,anno,pca_1,pca_2,color
359,346,UNIVERSITY OF VICTORIA,Canada,L,CO,VH,4,A,16.3,501,10.1,501,7.1,601,70.5,97,91.3,157.0,54.9,261.0,30.4,48.4647795,-123.310659,2019,0.9686636954795336,1.4492558934917803,blue
361,311,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,Brazil,XL,FC,VH,4,A,53.0,137,18.9,481,22.5,601,10.4,601,7.1,601.0,3.0,601.0,30.3,-22.953482,-43.173948,2019,0.1405143666162379,-1.0234656554978585,blue
362,398,TAIPEI MEDICAL UNIVERSITY,Taiwan,M,FO,VH,4,B,9.7,501,13.2,501,93.6,73,18.7,575,28.5,462.0,20.0,525.0,30.2,25.027445,121.563075,2019,0.2191542192933811,-0.5168017688979711,blue
363,259,NORWEGIAN UNIVERSITY OF SCIENCE AND TECHNOLOGY,Norway,XL,FC,VH,5,A,27.0,311,28.1,349,32.6,468,28.4,445,68.1,252.0,15.6,583.0,30.1,8.485531,124.6567485,2019,0.8402642796545207,-0.4469451524661678,blue
363,361,OXFORD BROOKES UNIVERSITY,United Kingdom,L,CO,HI,3,A,27.8,302,59.3,130,14.8,601,15.1,601,60.5,290.0,79.3,152.0,30.1,51.754836,-1.224004,2019,1.007355137402311,1.807708773491853,blue
363,550,TECHNISCHE UNIVERSITÄT GRAZ,Austria,M,FO,VH,5,A,11.4,501,15.3,501,73.3,181,16.9,596,65.9,260.0,52.1,279.0,30.1,47.07337425,15.44966475,2019,0.5407670107688425,0.068064975485606,blue
366,380,TAMPERE UNIVERSITY OF TECHNOLOGY,Finland,M,CO,VH,3,A,9.0,501,17.9,501,76.1,167,32.6,398,38.7,388.0,17.6,551.0,30.0,28.362228,75.588597,2019,0.2251080384535856,0.3404192454338539,blue
367,331,UNIVERSIDAD AUSTRAL,Argentina,S,CO,MD,3,B,17.3,474,41.4,222,88.0,97,1.8,601,5.7,601.0,9.8,601.0,29.9,-39.808024,-73.251515,2019,0.15767393971312,-0.4628473031281504,blue
367,386,UNIVERSITY OF KANSAS,United States,L,FC,VH,5,A,16.6,495,12.2,501,82.2,134,19.3,562,18.4,557.0,15.7,581.0,29.9,39.056126250000005,-94.609310125,2019,0.2612910311216241,-1.3552284603007454,blue
369,367,JAMES COOK UNIVERSITY (JCU),Australia,L,FC,HI,3,A,13.5,501,9.9,501,15.6,601,54.9,195,93.1,145.0,90.0,105.0,29.7,54.551823,-1.208262,2019,0.912955371707242,2.6405304636961584,blue
369,364,PONTIFICIA UNIVERSIDAD CATÓLICA ARGENTINA SANTA MARÍA DE LOS BUENOS AIRES (UCA),Argentina,L,FC,LO,4,B,16.2,501,44.7,200,86.9,108,1.2,601,,,20.6,514.0,29.7,-34.565893,-58.501315,2019,0.545416952221457,-0.4273510511557121,blue
369,367,UNIVERSITY OF TROMSO,Norway,L,FC,HI,4,A,13.3,501,2.9,501,91.9,78,9.2,601,59.9,293.0,15.5,585.0,29.7,40.9295,40.276125,2019,0.2250722769956029,-0.1291855922120545,blue
372,410,RUHR0UNIVERSITÄT BOCHUM,Germany,XL,FC,VH,4,A,22.8,361,21.0,449,5.1,601,68.4,110,38.5,389.0,33.0,405.0,29.6,51.4442295,7.2613645,2019,0.5297178069985513,0.2886592741421584,blue
373,386,TOMSK POLYTECHNIC UNIVERSITY,Russia,M,FO,VH,5,A,9.2,501,20.1,461,89.1,89,3.3,601,20.5,527.0,81.7,139.0,29.4,56.587647,84.903247,2019,0.6207882024054341,-0.2882216589001762,blue
373,430,UNIVERSITY OF CONNECTICUT,United States,L,FC,VH,5,A,16.7,492,7.4,501,23.1,601,60.5,152,69.5,249.0,33.3,402.0,29.4,41.8070105,-72.2481995,2019,0.6313149165192834,0.0775503496185373,blue
375,372,UNIVERSITY OF ST GALLEN (HSG),Switzerland,M,SP,VH,5,A,9.9,501,73.5,89,7.7,601,33.4,381,100.0,47.0,94.6,82.0,29.3,47.43251,9.37513,2019,1.6689759377122004,1.5292662015216605,blue
376,420,AMERICAN UNIVERSITY OF SHARJAH,United Arab Emirates,M,FC,HI,2,B,16.8,486,43.1,210,25.6,563,14.7,601,100.0,2.0,100.0,4.0,29.2,25.30583211,55.487664716,2019,0.9126372576710255,3.4209951986025087,blue
376,339,BOSTON COLLEGE,United States,L,CO,HI,5,B,23.4,352,29.4,333,31.6,482,29.1,441,73.1,235.0,20.7,510.0,29.2,42.334515,-71.168648,2019,0.7475957700269564,-0.2312456438346971,blue
376,420,UNIVERSITY OF OULU,Finland,M,FC,VH,4,A,16.1,501,14.1,501,61.3,243,34.2,373,33.4,432.0,9.5,601.0,29.2,65.05857,25.468875,2019,0.1477486458795726,-0.4443704705778182,blue
376,384,UNIVERSITY OF SOUTHERN DENMARK,Denmark,L,FO,VH,4,A,18.2,452,18.2,492,42.4,368,29.7,437,75.9,220.0,36.2,378.0,29.2,55.368435000000005,10.428221,2019,0.5724024235475061,0.6936853432277473,blue
380,334,MAHIDOL UNIVERSITY,Thailand,L,FC,VH,4,A,35.1,226,23.3,410,49.6,307,8.5,601,15.1,594.0,5.5,601.0,29.1,13.792803,100.326207,2019,0.1112621692455636,-0.8927857096963959,blue
381,373,ASTON UNIVERSITY,United Kingdom,L,CO,HI,4,A,11.1,501,48.5,176,12.1,601,44.3,286,95.5,124.0,70.9,186.0,29.0,52.487144,-1.886977,2019,1.1776666384665608,1.729255793008427,blue
381,440,INDIAN INSTITUTE OF TECHNOLOGY ROORKEE (IITR),India,M,FO,VH,5,A,13.5,501,21.6,439,16.8,601,89.5,36,,,2.6,601.0,29.0,29.862374,77.894583,2019,0.5519176323621701,-0.823453692192149,blue
381,364,UNIVERSITY OF THE WITWATERSRAND,South Africa,L,FC,VH,5,A,25.1,328,38.1,241,14.4,601,35.9,355,87.1,181.0,12.7,601.0,29.0,-26.1909565,28.0293305,2019,0.8224854574340981,-0.0551525045012442,blue
384,337,UNIVERSIDAD DE BELGRANO,Argentina,M,CO,LO,4,B,8.9,501,27.9,351,91.1,82,1.1,601,7.2,601.0,71.3,183.0,28.8,-34.563898,-58.443815,2019,0.4384981002734962,-0.0464276970663831,blue
384,323,"UNIVERSITY OF CALIFORNIA, RIVERSIDE (UCR)",United States,L,FC,VH,4,A,18.2,450,22.8,415,16.8,601,61.4,148,60.6,289.0,10.0,601.0,28.8,33.975632,-117.331609,2019,0.543680278251664,0.192005051393634,blue
384,367,UNIVERSITY OF THE PHILIPPINES,Philippines,XL,FC,MD,5,A,30.9,260,49.6,168,54.3,286,2.1,601,1.9,601.0,1.5,601.0,28.8,14.654002,121.0681,2019,0.2981284092440055,-1.8135482992220584,blue
387,397,HUFS – HANKUK (KOREA) UNIVERSITY OF FOREIGN STUDIES,South Korea,L,CO,HI,4,B,12.6,501,22.1,431,84.0,123,2.1,601,42.9,362.0,40.8,342.0,28.7,37.595718,127.059692,2019,0.3139165208933073,0.054565577122863,blue
387,307,POLITECNICO DI TORINO,Italy,XL,FO,VH,5,A,29.4,278,53.3,153,5.7,601,43.3,297,2.7,601.0,32.2,409.0,28.7,45.062829,7.661601,2019,0.7208049545835982,-1.0274860499466978,blue
387,430,SWINBURNE UNIVERSITY OF TECHNOLOGY,Australia,L,CO,VH,3,A,12.6,501,23.3,408,17.4,601,42.5,304,98.7,81.0,87.6,116.0,28.7,1.532147,110.357014,2019,0.8450226648530103,2.687617824135671,blue
387,420,WAKE FOREST UNIVERSITY,United States,M,FC,VH,5,B,6.5,501,6.8,501,100.0,14,19.6,557,7.9,601.0,19.7,531.0,28.7,36.135829,-80.277438,2019,0.0527589492704189,-1.461438733235538,blue
391,410,UNIVERSITAS GADJAH MADA,Indonesia,XL,FC,MD,4,A,37.4,210,36.0,259,38.5,397,1.5,601,36.5,406.0,2.6,601.0,28.6,-7.771036,110.378437,2019,0.1517408177254533,-0.5571076745578686,blue
391,319,UNIVERSITY OF LIEGE,Belgium,L,FC,VH,5,A,17.7,463,27.3,357,21.8,601,48.2,252,33.0,435.0,61.8,231.0,28.6,50.6361915,5.5629985,2019,0.809388009497762,-0.0816498266963946,blue
391,410,WASHINGTON STATE UNIVERSITY,United States,L,FC,VH,5,A,28.5,294,19.5,471,23.9,588,32.1,406,68.4,250.0,12.0,601.0,28.6,46.7275595,-117.1625925,2019,0.4641717707974988,-0.3874750690379913,blue
394,336,L.N. GUMILYOV EURASIAN NATIONAL UNIVERSITY,Kazakhstan,L,FO,HI,2,A,13.2,501,21.4,441,96.1,54,1.4,601,24.5,492.0,5.0,601.0,28.5,32.8488140522523,-96.9376481465475,2019,-0.1978321334534874,0.3971544512738595,blue
394,420,UNIVERSITY OF WARSAW,Poland,XL,CO,VH,5,A,36.8,214,35.0,272,38.4,399,6.9,601,9.1,601.0,13.4,601.0,28.5,52.229678,20.982649,2019,0.1974385835600197,-1.4248864395891974,blue
396,398,"GOLDSMITHS, UNIVERSITY OF LONDON",United Kingdom,M,FO,VH,5,A,21.2,385,8.2,501,23.5,599,25.8,469,84.7,190.0,95.8,76.0,28.3,51.474853,-0.03717475,2019,0.89138943769511,1.2385859327032456,blue
397,1000,CHUNG0ANG UNIVERSITY,South Korea,L,FC,HI,5,B,13.3,501,21.0,448,80.3,148,10.4,601,20.4,529.0,30.6,423.0,28.2,37.5326,127.024612,2019,-0.4671143674056143,-0.8602387242221291,blue
397,360,LA TROBE UNIVERSITY,Australia,L,CO,VH,4,A,18.5,442,27.9,352,8.6,601,32.8,394,98.5,87.0,95.3,78.0,28.2,-37.7212385,145.0482135,2019,1.0643788416796376,2.149789088443879,blue
397,1000,PAKISTAN INSTITUTE OF ENGINEERING AND APPLIED SCIENCES (PIEAS),Pakistan,S,FO,VH,2,A,5.8,501,7.3,501,91.9,77,33.2,383,,,1.1,601.0,28.2,42.378624,-71.1168,2019,-0.9073721003265048,0.8597273585066795,blue
397,385,UNIVERSITÄT KONSTANZ,Germany,M,CO,VH,4,A,23.1,357,10.4,501,43.3,357,23.1,506,60.7,286.0,31.1,421.0,28.2,47.689901000000006,9.18843,2019,0.2942849309210102,0.3595404714941215,blue
397,394,UNIVERSITY OF COLORADO AT DENVER,United States,L,FC,VH,5,A,8.3,501,6.8,501,100.0,8,15.8,601,5.4,601.0,13.0,601.0,28.2,39.744774500000005,-105.0027,2019,-0.0210524203180057,-1.6238367460255034,blue
402,378,LAVAL UNIVERSITY,Canada,L,FC,VH,5,A,21.4,384,19.1,478,32.9,463,29.8,435,70.9,246.0,29.5,434.0,28.1,45.558582,-73.721343,2019,0.56078911354496,-0.0862928386193144,blue
402,388,NATIONAL SUN YAT0SEN UNIVERSITY,Taiwan,M,CO,VH,3,A,23.4,350,17.9,500,30.6,496,46.9,269,18.4,556.0,8.6,601.0,28.1,22.630732,120.263924,2019,-0.0376207289880495,0.0829015796154727,blue
404,410,PETER THE GREAT ST.PETERSBURG POLYTECHNIC UNIVERSITY,Russia,L,FO,VH,5,A,9.9,501,14.7,501,87.8,100,2.7,601,17.1,574.0,69.9,192.0,28.0,56.976168,24.171868,2019,0.3427804164661814,-0.4986832067760103,blue
405,361,STELLENBOSCH UNIVERSITY,South Africa,L,FC,VH,5,A,25.6,325,28.9,341,5.1,601,50.4,231,57.9,301.0,13.2,601.0,27.9,-33.931430000000006,18.8647905,2019,0.5668117113817465,-0.4114128053508057,blue
405,361,UNIVERSIDADE NOVA DE LISBOA,Portugal,L,FC,HI,3,A,27.7,304,31.1,309,30.1,500,22.9,508,26.1,478.0,35.0,388.0,27.9,38.734009,-9.160458,2019,0.1960031617510365,0.5542440109699558,blue
407,352,BEN GURION UNIVERSITY OF THE NEGEV,Israel,L,FC,VH,3,A,16.8,488,13.4,501,20.3,601,52.7,205,72.6,237.0,26.5,457.0,27.7,31.2573139707,34.800903463,2019,0.3297373085222425,1.2838471362719786,blue
407,398,JOHANNES GUTENBERG UNIVERSITÄT MAINZ,Germany,XL,FC,VH,5,A,20.3,403,16.0,501,53.8,287,20.4,545,38.0,396.0,23.2,483.0,27.7,49.99277,8.239354500000001,2019,0.2489809237057926,-0.787630729096755,blue
407,410,UNIVERSIDAD EXTERNADO DE COLOMBIA,Colombia,L,CO,LO,5,B,9.3,501,37.5,246,95.6,59,1.1,601,14.7,598.0,1.6,601.0,27.7,4.5956715,-74.0688445,2019,0.1136418105318892,-1.6793994344152698,blue
407,410,UNIVERSITY OF COIMBRA,Portugal,L,FC,VH,5,A,29.3,280,14.6,501,22.9,601,33.1,385,11.3,601.0,53.0,271.0,27.7,40.207644,-8.425838500000001,2019,0.3052566648239768,-0.588494701247676,blue
411,470,JAGIELLONIAN UNIVERSITY,Poland,XL,FC,HI,5,A,30.7,264,27.5,356,52.6,289,6.2,601,4.8,601.0,10.4,601.0,27.6,50.06129775,19.933009,2019,-0.036804393788384,-1.5478973573318218,blue
412,460,TULANE UNIVERSITY,United States,M,FC,VH,5,B,10.6,501,5.6,501,83.6,124,18.6,576,20.7,523.0,23.1,486.0,27.5,29.938629,-90.1224125,2019,-0.0230800134599165,-1.1248019823644844,blue
412,470,UNIVERSIDAD DE ZARAGOZA,Spain,L,FC,VH,5,A,22.2,372,15.9,501,69.1,205,12.7,601,4.3,601.0,6.7,601.0,27.5,41.641252,-0.8992105,2019,-0.1451775876209425,-1.635606549318514,blue
412,500,URAL FEDERAL UNIVERSITY,Russia,L,CO,VH,4,A,14.7,501,14.7,501,88.5,92,1.9,601,14.3,601.0,25.7,463.0,27.5,42.9347162,-78.8262477347458,2019,-0.199865917264725,-0.6038842620913166,blue
415,480,HUAZHONG UNIVERSITY OF SCIENCE AND TECHNOLOGY,China,XL,FC,VH,4,A,19.8,415,21.9,434,17.9,601,62.7,133,13.1,601.0,7.9,601.0,27.4,30.582553,114.255227,2019,-0.0112608161557594,-0.5103993529148095,blue
415,391,NATIONAL CENTRAL UNIVERSITY,Taiwan,M,CO,VH,4,A,22.2,369,15.4,501,34.8,437,38.8,337,21.6,510.0,21.5,503.0,27.4,41.5017,-81.6536,2019,0.0714582025007488,-0.3155921710548925,blue
417,440,NATIONAL UNIVERSITY OF SCIENCES AND TECHNOLOGY (NUST) ISLAMABAD,Pakistan,M,CO,VH,3,A,15.9,501,41.9,218,73.9,180,7.8,601,3.5,601.0,4.0,601.0,27.3,33.6449595,72.98958999999999,2019,-0.1943856676680598,-0.4408337248676336,blue
417,410,UNIVERSITY OF STIRLING,United Kingdom,M,CO,VH,4,A,11.1,501,12.2,501,24.0,585,50.6,229,75.5,222.0,57.3,254.0,27.3,56.1454835,-3.9199285,2019,0.5283215447874636,1.2142632716742578,blue
419,460,UNIVERSITY OF TENNESSEE,United States,L,FC,VH,5,A,13.2,501,18.7,482,22.8,601,74.1,81,6.2,601.0,5.0,601.0,27.2,35.9402135,-83.943768,2019,0.0906371768898994,-1.2782073124856297,blue
420,395,AMERICAN UNIVERSITY IN CAIRO,Egypt,M,CO,HI,4,B,22.2,371,28.5,346,47.2,326,5.3,601,91.4,156.0,4.9,601.0,27.1,30.0186,31.5002,2019,0.2859229829482812,0.3727337566643657,blue
420,440,UNIVERSIDAD DE PALERMO,Argentina,M,FO,MD,3,B,9.5,501,9.8,501,76.8,162,1.1,601,37.5,399.0,95.9,74.0,27.1,-34.5973913125,-58.4102730625,2019,0.1803964427733645,1.5818844379869486,blue
422,391,DUBLIN CITY UNIVERSITY (DCU),Ireland,L,CO,HI,3,A,14.7,501,30.7,318,42.9,366,15.7,601,70.6,247.0,53.8,269.0,27.0,53.385747,-6.258126,2019,0.3855815061537574,1.5458624245136487,blue
422,430,SHANGHAI UNIVERSITY,China,XL,CO,VH,2,A,25.9,322,8.7,501,51.6,296,16.0,601,38.2,394.0,4.5,601.0,27.0,31.3170155,121.389705,2019,-0.4222647810189944,0.8318340309913532,blue
422,430,UNIVERSITÀ DI PISA,Italy,XL,FC,VH,5,A,39.0,195,20.6,452,11.1,601,32.0,408,8.0,601.0,5.8,601.0,27.0,43.7171145,10.398015,2019,-0.0125119086969135,-1.3748764413642558,blue
422,381,UNIVERSITÉ DE MONTPELLIER,France,XL,CO,VH,5,A,22.2,370,27.1,358,11.8,601,50.8,226,13.1,601.0,43.1,327.0,27.0,43.632906000000006,3.8660815,2019,0.4091217279026615,-0.6158873767682834,blue
426,395,ILLINOIS INSTITUTE OF TECHNOLOGY,United States,M,CO,VH,5,B,18.0,456,8.0,501,22.6,601,41.5,314,19.2,547.0,100.0,14.0,26.9,41.8348405,-87.627396,2019,0.5367916827815612,0.3620690456815396,blue
426,450,UNIVERSITÀ DEGLI STUDI DI TRENTO,Italy,L,CO,VH,4,A,24.4,337,14.2,501,16.4,601,50.1,232,37.3,401.0,9.1,601.0,26.9,46.069134,11.120599,2019,-0.0031318953490864,-0.1525727799356179,blue
426,430,UNIVERSITY OF TEXAS DALLAS,United States,L,CO,VH,3,A,15.9,501,13.4,501,9.1,601,60.4,155,28.8,460.0,75.7,165.0,26.9,32.985556,-96.750326,2019,0.2619765345470621,1.506757589043105,blue
429,420,BRANDEIS UNIVERSITY,United States,M,CO,VH,4,B,12.1,501,20.6,454,31.8,480,41.7,312,20.2,532.0,82.8,135.0,26.8,42.3657,-71.2597,2019,0.3877845261748216,0.7244981177425952,blue
429,490,CHANG GUNG UNIVERSITY,Taiwan,M,FO,VH,3,B,4.1,501,5.1,501,72.5,184,47.0,267,4.9,601.0,9.5,601.0,26.8,25.055401,121.549599,2019,-0.4319924275492147,-0.1629832908138161,blue
431,430,THE UNIVERSITY OF GEORGIA,United States,XL,FC,VH,5,A,24.7,333,18.1,493,22.4,601,32.9,390,66.2,258.0,11.9,601.0,26.7,33.919435,-83.346881,2019,0.2643336525870314,-0.3662626054367491,blue
432,490,ABERYSTWYTH UNIVERSITY,United Kingdom,M,CO,VH,5,A,10.7,501,6.6,501,33.8,452,45.0,281,66.5,256.0,48.3,297.0,26.5,52.415089,-4.083116,2019,0.3353764143871506,0.2796013374600505,blue
432,480,DONGGUK UNIVERSITY,South Korea,L,FC,HI,5,B,10.1,501,11.0,501,85.2,117,8.3,601,16.1,580.0,35.6,384.0,26.5,37.558227,126.999829,2019,-0.0697576965144987,-1.0010962921559032,blue
432,480,SHARIF UNIVERSITY OF TECHNOLOGY,Iran,M,FO,VH,4,A,11.3,501,16.5,501,13.4,601,86.7,48,1.9,601.0,1.9,601.0,26.5,28.362228,75.588597,2019,-0.1299880170441034,-0.6664988378164641,blue
435,450,BANGOR UNIVERSITY,United Kingdom,M,FC,HI,5,A,8.3,501,7.7,501,14.5,601,65.7,124,57.2,303.0,67.1,206.0,26.4,53.2289,-4.1301,2019,0.520802392529834,0.5611014847171734,blue
435,450,SOGANG UNIVERSITY,South Korea,M,CO,VH,4,B,18.9,429,40.1,231,51.2,300,15.5,601,13.6,601.0,15.4,586.0,26.4,37.5515955,126.9410355,2019,-0.0224180933626663,-0.6199447157682251,blue
435,440,SWANSEA UNIVERSITY,United Kingdom,L,FC,HI,4,A,12.2,501,14.8,501,34.2,443,30.6,420,74.8,225.0,65.4,216.0,26.4,51.6093304375,-3.9804559375,2019,0.4126166897520036,1.2677011874357351,blue
435,430,UNIVERSITY OF IOWA,United States,L,FC,VH,5,A,22.7,364,8.5,501,36.2,420,38.4,339,9.7,601.0,20.4,517.0,26.4,41.658869,-91.5483845,2019,-0.0500072700433018,-1.1342076651209043,blue
439,450,KAZAN FEDERAL UNIVERSITY,Russia,L,FO,VH,5,A,17.2,478,9.3,501,77.1,160,2.8,601,6.9,601.0,39.0,355.0,26.2,55.792769,49.1314645,2019,-0.1222935176062637,-1.0948571964578426,blue
439,430,UNIVERSITY OF DELAWARE,United States,L,CO,VH,5,A,12.8,501,9.9,501,12.4,601,71.6,93,39.7,381.0,24.9,469.0,26.2,39.67988125,-75.74845024999999,2019,0.2413136228454673,-0.3907082549597979,blue
439,470,WAYNE STATE UNIVERSITY,United States,L,FC,VH,5,A,10.5,501,4.9,501,76.9,161,20.2,546,19.7,538.0,20.5,516.0,26.2,42.3568145,-83.0696575,2019,-0.1611648718656307,-1.1274214775132865,blue
442,1000,UNIVERSITI TEKNOLOGI BRUNEI,Brunei,S,FO,HI,3,A,6.8,501,9.3,501,77.9,158,4.3,601,98.8,77.0,20.0,527.0,26.1,4.51234,114.017186,2019,-0.6947531809689061,1.5123275960511344,blue
443,440,BOND UNIVERSITY,Australia,S,FC,HI,3,B,3.0,501,9.9,501,51.4,299,18.2,581,98.8,78.0,97.7,56.0,26.0,-28.0711,153.4099,2019,0.4672806343263899,2.7404810385430265,blue
443,480,TIANJIN UNIVERSITY,China,XL,CO,VH,5,A,17.2,476,6.2,501,26.2,552,62.0,143,10.3,601.0,5.5,601.0,26.0,39.101647,117.1661475,2019,-0.1580106961560429,-1.2317574886186256,blue
443,550,UNIVERSITY OF MACAU,Macau,M,FO,VH,3,A,10.9,501,6.2,501,21.2,601,34.6,368,100.0,10.0,96.7,67.0,26.0,22.124095,113.545254,2019,0.3642912277614463,2.9140518443519183,blue
446,410,NATIONAL TECHNICAL UNIVERSITY OF ATHENS,Greece,L,FO,VH,5,A,19.4,421,41.1,224,8.9,601,59.9,160,,,4.7,601.0,25.9,37.976594,23.784194,2019,0.4070884112327473,-0.8098569638258722,blue
446,550,RUDN UNIVERSITY,Russia,L,FC,MD,4,A,10.1,501,16.1,501,75.7,172,1.3,601,5.6,601.0,90.3,104.0,25.9,49.45198875,1.07276025,2019,-0.0539686810155991,0.4147253205663661,blue
448,480,KING KHALID UNIVERSITY,Saudi Arabia,XL,FC,MD,2,A,6.2,501,3.6,501,81.9,137,1.5,601,100.0,31.0,23.9,473.0,25.8,24.713405,46.621625,2019,-0.2590371421124896,2.047798145379524,blue
448,440,KOÇ UNIVERSITY,Turkey,M,CO,VH,3,B,16.3,501,34.7,274,47.0,330,18.8,574,44.2,351.0,6.7,601.0,25.8,41.204971,29.073573,2019,-0.1249668234831139,0.3923869430336531,blue
450,490,COLORADO STATE UNIVERSITY,United States,L,CO,VH,5,A,18.8,432,22.0,433,40.0,386,28.2,449,34.5,423.0,10.0,601.0,25.7,40.5749825,-105.0847257,2019,-0.038805041553642,-0.9172758763864872,blue
450,450,OREGON STATE UNIVERSITY,United States,L,CO,VH,5,A,17.5,471,6.5,501,31.1,491,36.9,347,62.5,275.0,25.4,466.0,25.7,44.5643185,-123.2768405,2019,0.1348779590134075,-0.1827925369201044,blue
450,460,SULTAN QABOOS UNIVERSITY,Oman,M,FC,HI,3,A,9.5,501,13.0,501,65.4,223,11.0,601,100.0,50.0,4.8,601.0,25.7,47.828406,-121.827357,2019,-0.1069913199666744,1.1701033839892987,blue
453,440,CHRISTIAN0ALBRECHTS0UNIVERSITÄT ZU KIEL,Germany,L,FC,VH,5,A,17.6,467,7.5,501,56.1,280,25.2,475,17.3,570.0,12.3,601.0,25.6,54.33666532,10.120166186,2019,-0.1945117677842359,-1.2254083050027598,blue
453,420,UNIVERSITÉ AIX0MARSEILLE,France,XL,FC,VH,5,A,34.7,230,8.0,501,15.3,601,25.0,478,25.6,484.0,29.3,438.0,25.6,43.293565,5.357801,2019,-0.032912028751985,-0.7169438248418606,blue
453,490,"UNIVERSITY OF MARYLAND, BALTIMORE COUNTY",United States,M,FC,VH,4,A,11.4,501,5.1,501,19.0,601,76.5,75,13.0,601.0,13.7,601.0,25.6,39.255014,-76.71201300000001,2019,-0.2308079021166789,-0.3281496253327261,blue
456,430,BILKENT UNIVERSITY,Turkey,M,CO,VH,3,B,20.5,395,38.8,237,21.4,601,24.8,481,66.4,257.0,15.8,575.0,25.5,39.875275,32.748524,2019,0.079766374220618,0.9882833566730588,blue
456,430,HITOTSUBASHI UNIVERSITY,Japan,M,SP,HI,5,A,21.5,382,63.9,114,34.6,439,4.4,601,25.2,487.0,26.8,456.0,25.5,35.707216,139.45988525,2019,0.3396387021887662,-0.8579939262048509,blue
456,480,JOHANNES KEPLER UNIVERSITÄT LINZ (JKU),Austria,M,CO,VH,4,A,11.0,501,29.0,337,40.2,382,27.3,457,71.5,244.0,21.5,502.0,25.5,48.336651,14.320349,2019,0.1335840340310899,0.5003349256668879,blue
456,550,THE CATHOLIC UNIVERSITY OF KOREA,South Korea,M,FC,VH,5,B,4.9,501,2.5,501,96.9,51,17.4,587,3.9,601.0,4.1,601.0,25.5,37.278407,127.027788,2019,-0.5166101837207242,-1.6696830957171456,blue
460,550,YOKOHAMA CITY UNIVERSITY,Japan,S,CO,VH,5,A,6.3,501,3.5,501,99.6,32,11.0,601,5.2,601.0,2.6,601.0,25.4,35.3340155,139.6177705,2019,-0.543751347410111,-1.7020702905863654,blue
461,550,CLARK UNIVERSITY,United States,S,CO,VH,5,B,5.0,501,2.7,501,36.0,421,54.7,196,17.9,564.0,79.5,149.0,25.3,42.251,-71.8232,2019,0.1033935108338596,0.1034559834652355,blue
461,550,UNIVERSITÄT DES SAARLANDES,Germany,L,FC,HI,4,A,10.4,501,6.9,501,37.1,412,32.9,391,63.7,272.0,63.9,224.0,25.3,49.2552315,7.0416205000000005,2019,0.0649107780718721,1.1267870279600811,blue
461,460,UNIVERSITY OF SASKATCHEWAN,Canada,L,FC,VH,5,A,10.7,501,10.1,501,32.0,476,34.5,369,75.4,223.0,56.5,256.0,25.3,52.1304975,-106.633973,2019,0.3492685434435379,0.5432654006579769,blue
464,450,AUCKLAND UNIVERSITY OF TECHNOLOGY,New Zealand,L,CO,HI,2,A,17.5,469,25.4,383,17.5,601,10.6,601,99.6,61.0,99.9,23.0,25.2,-36.8533,174.7667,2019,0.3762505631624179,3.5130590348211785,blue
464,460,BEIJING INSTITUTE OF TECHNOLOGY,China,L,FO,VH,4,A,21.2,386,7.6,501,32.0,477,44.1,290,6.0,601.0,8.1,601.0,25.2,39.916668,116.373331,2019,-0.39289689573984,-0.6884659811019119,blue
464,550,CHIBA UNIVERSITY,Japan,L,FC,VH,5,A,13.0,501,5.6,501,77.3,159,15.5,601,9.3,601.0,6.3,601.0,25.2,35.6253324987,140.091316301,2019,-0.4876648879136873,-1.4962401364253195,blue
464,440,CONCORDIA UNIVERSITY,Canada,XL,CO,VH,3,A,14.4,501,38.2,239,6.8,601,28.1,451,83.3,197.0,87.8,115.0,25.2,45.497406,-73.577102,2019,0.5425011451759686,2.511975217983611,blue
464,420,KAZAKH NATIONAL TECHNICAL UNIVERSITY AFTER K.I.SATPAYEV,Kazakhstan,M,FO,HI,4,A,11.9,501,24.8,393,87.3,105,1.2,601,1.6,601.0,2.1,601.0,25.2,37.959812,-121.292536,2019,-0.4089727668784229,-1.1632708949512465,blue
464,550,UNIVERSIDADE FEDERAL DE SÃO PAULO (UNIFESP),Brazil,L,FC,VH,4,A,12.4,501,6.5,501,84.6,121,11.0,601,7.0,601.0,2.0,601.0,25.2,-23.439294,-46.404078,2019,-0.6588002102247499,-1.0021335562914009,blue
470,500,UNIVERSIDAD POLITÉCNICA DE MADRID,Spain,XL,SP,VH,3,A,28.7,291,51.9,160,21.4,601,11.6,601,3.3,601.0,32.6,407.0,25.1,40.42401,-3.710906,2019,-0.1931420857717185,0.2531840217182916,blue
470,550,UNIVERSITY OF SZEGED,Hungary,L,FC,HI,5,A,16.8,489,13.0,501,60.1,257,6.6,601,15.6,589.0,57.4,253.0,25.1,46.250714,20.148963,2019,-0.1465376707703736,-0.5325328164167472,blue
