Institution,Country,Latitude,Longitude,CurrentRank,LastRank,Size,Focus,Research,Age,Status,Academicscorerscore,Academicrankrank,Employerscore,Employerrank,FacultyStudentscore,FacultyStudentrank,CitationsPerFacultyscore,CitationsPerFacultyrank,InternationalFacultyscore,InternationalFacultyrank,InternationalStudentscore,InternationalStudentrank,OverallScore,anno,pca_1,pca_2,color
COPENHAGEN BUSINESS SCHOOL,Denmark,55.6756389,12.563413,1000,1000,L,SP,VH,5.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.864064897825157,-0.9794964892959528,blue
CORNELL UNIVERSITY,United States,42.4485,-76.4786,14,16,L,FC,VH,5.0,B,99.6,20,93.7,51,67.4,181,96.2,25.0,92.2,132.0,79.2,155.0,90.7,2018,6.050607493829078,-0.3611891966093309,red
CORVINUS UNIVERSITY OF BUDAPEST,Hungary,47.48499806,19.054833114,1000,701,M,FO,HI,5.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.467228150124392,-1.0094899379118245,blue
COVENTRY UNIVERSITY,United Kingdom,52.408054,-1.510556,600,700,L,CO,HI,5.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.0200114739916875,-0.9999214286672644,blue
CRANFIELD UNIVERSITY,United Kingdom,52.0707,-0.6233,1000,1000,S,CO,VH,4.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.9781975096203275,0.1482522823924171,blue
CUKUROVA UNIVERSITY,Turkey,37.054333116,35.353498586,1000,701,XL,FC,MD,3.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.695493373714733,1.2460076054649158,blue
CURTIN UNIVERSITY,Australia,-32.0047,155.8941,262,306,L,CO,VH,3.0,A,38.7,268,49.1,241,23.4,401,35.0,362.0,100.0,21.0,64.7,212.0,40.4,2018,2.2039616845166243,2.102595676243704,blue
CZECH TECHNICAL UNIVERSITY IN PRAGUE,Czech Republic,50.1013,14.3864,500,550,L,SP,VH,5.0,A,0.0,0,0.0,0,26.0,401,9.5,401.0,5.9,401.0,42.3,334.0,25.7,2018,-0.5759843655812943,-0.6490025424673186,blue
DALHOUSIE UNIVERSITY,Canada,44.6370765,-63.590612,279,283,L,FC,VH,5.0,A,27.0,401,23.2,401,17.7,401,68.5,119.0,100.0,25.0,72.3,178.0,39.1,2018,2.4007154285705425,-0.0261985967528544,blue
DALIAN UNIVERSITY OF TECHNOLOGY,China,38.878305,121.524153,600,490,XL,CO,VH,4.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-1.8554293131542137,0.1067617102139717,blue
DANKOOK UNIVERSITY ,South Korea,37.321547,127.1266985,750,701,L,FC,HI,5.0,B,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.1885472357933344,-1.003446924298239,blue
DARTMOUTH COLLEGE,United States,43.70354,-72.2888425,169,158,M,FC,VH,5.0,B,31.4,346,49.1,242,86.3,91,70.5,106.0,4.7,401.0,41.5,343.0,51.3,2018,2.706438969147076,-0.779675451921827,red
DE LA SALLE UNIVERSITY,Philippines,14.56473,120.993796,750,701,L,CO,MD,5.0,B,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.1885472357933344,-1.003446924298239,blue
DEAKIN UNIVERSITY,Australia,-37.846971,145.114309,293,355,XL,FC,HI,3.0,A,39.9,257,48.9,244,7.0,401,38.9,328.0,96.1,105.0,59.6,243.0,37.9,2018,1.897420252990244,2.004059115680762,blue
DELFT UNIVERSITY OF TECHNOLOGY,Netherlands,52.0022175,4.371763,54,62,L,CO,VH,5.0,A,79.7,83,91.0,59,36.7,355,91.6,36.0,97.7,84.0,87.4,112.0,76.1,2018,5.300315425029301,-0.2666954914146611,red
DIPONEGORO UNIVERSITY,Indonesia,-7.048721,110.438082,1000,701,XL,FC,LO,4.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.5813607619195618,0.1182588337765456,blue
DONETSK NATIONAL UNIVERSITY,Ukraine,48.278326,37.177908,1000,701,S,FO,HI,4.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.5813607619195618,0.1182588337765456,blue
DONGGUK UNIVERSITY ,South Korea,37.558227,126.999829,480,450,L,FC,HI,5.0,B,0.0,0,0.0,0,76.1,141,7.2,401.0,12.4,401.0,28.9,401.0,26.6,2018,-0.0636491936936734,-0.5738770630457304,blue
DOSHISHA UNIVERSITY,Japan,35.0300045,135.760973,1000,701,L,CO,HI,5.0,B,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.467228150124392,-1.0094899379118245,blue
DREXEL UNIVERSITY,United States,39.955879,-75.188961,550,550,L,FC,HI,5.0,B,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-1.765193310673587,-1.0137597065210713,blue
DUBLIN CITY UNIVERSITY (DCU),Ireland,53.385747,-6.258126,391,380,L,CO,HI,3.0,A,22.2,401,46.3,272,35.8,366,17.3,401.0,78.4,202.0,57.2,249.0,31.0,2018,1.284843641771768,2.012833812654606,blue
DUBLIN INSTITUTE OF TECHNOLOGY (DIT),Ireland,53.35591,-6.256897,700,700,L,CO,HI,3.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.359749063314452,1.2531589092640414,blue
DUKE UNIVERSITY,United States,36.001218125,-78.9381035,21,24,L,FC,VH,5.0,B,94.0,47,78.1,99,98.1,42,91.4,38.0,14.2,401.0,56.6,253.0,87.0,2018,5.093631888842041,-0.8965900577749188,red
DURHAM UNIVERSITY,United Kingdom,54.7706375,-1.5738085,78,74,L,FC,VH,5.0,A,66.8,128,97.1,34,37.5,344,76.3,82.0,94.8,117.0,87.8,109.0,68.5,2018,4.897866229408719,-0.2468081943969976,red
E.A.BUKETOV KARAGANDA STATE UNIVERSITY ,Kazakhstan,39.960001,-75.200393,700,701,M,FO,MD,4.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.2469436647222936,0.1255104501128481,blue
EAST CHINA NORMAL UNIVERSITY,China,31.2289065,121.4010935,550,600,L,CO,VH,4.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-1.945686582619388,0.1190046920261399,blue
EAST CHINA UNIVERSITY OF SCIENCE AND TECHNOLOGY,China,31.8408885,117.26286,600,480,XL,CO,VH,4.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-1.842157181124088,0.1057585848422034,blue
EBERHARD KARLS UNIVERSITÄT TÜBINGEN,Germany,48.530942,9.0477205,164,167,L,FC,VH,5.0,A,55.8,169,49.8,230,80.1,118,20.4,401.0,55.2,282.0,36.9,376.0,52.1,2018,2.7813558777340086,-0.5614431948547736,red
ECOLE DES PONTS PARISTECH,France,48.841218,2.5877245,270,268,S,FO,VH,5.0,A,13.4,401,82.5,89,93.0,65,9.6,401.0,12.6,401.0,99.7,28.0,39.8,2018,2.4699426757046417,-0.3433294995531969,blue
ECOLE NORMALE SUPÉRIEURE DE CACHAN,France,48.788748,2.326632,330,264,S,CO,VH,5.0,A,17.1,401,21.8,401,85.0,98,31.6,400.0,27.5,401.0,32.0,401.0,35.4,2018,1.3921399528928953,-0.5604445578618855,blue
ECOLE NORMALE SUPÉRIEURE DE LYON ,France,50.0673795,19.920792,157,177,S,CO,VH,5.0,A,48.9,200,31.1,401,99.8,24,30.1,401.0,57.0,276.0,24.6,401.0,52.8,2018,2.685718675413961,-0.509764652670788,red
"ECOLE NORMALE SUPÉRIEURE, PARIS (ENS PARIS)",France,48.84198,2.344598,43,33,S,SP,VH,5.0,B,80.2,80,78.6,97,60.4,219,100.0,7.0,94.4,123.0,60.4,238.0,79.9,2018,5.291851646067622,-0.3754802371707705,red
ECOLE POLYTECHNIQUE,France,46.520378,6.565148,59,53,S,CO,VH,5.0,A,61.2,153,99.9,10,99.3,32,50.8,227.0,96.4,104.0,90.8,95.0,74.0,2018,5.302315251599743,-0.0498229674260064,red
ECOLE POLYTECHNIQUE FÉDÉRALE DE LAUSANNE (EPFL),Switzerland,52.527452,13.401992,12,14,M,FO,VH,5.0,A,83.0,73,95.5,42,92.0,71,99.2,14.0,100.0,13.0,100.0,11.0,91.2,2018,6.409742799084324,-0.0645077348336643,red
EDINBURGH NAPIER UNIVERSITY,United Kingdom,55.933638,-3.213665,1000,1000,M,CO,HI,3.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-3.092330121415498,1.2760010540807871,blue
EDITH COWAN UNIVERSITY (ECU),Australia,-33.367732,115.653393,800,701,L,CO,HI,3.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.4725486422498872,1.250842016355784,blue
EINDHOVEN UNIVERSITY OF TECHNOLOGY,Netherlands,51.442164898,5.487164718,104,121,M,FO,VH,4.0,A,39.1,264,54.4,204,93.1,63,83.3,56.0,98.4,72.0,43.8,323.0,63.6,2018,4.041419239192779,0.9693370241974638,red
EMORY UNIVERSITY,United States,33.76856675,-84.38637825,147,149,L,FC,VH,5.0,B,35.5,300,15.8,401,97.5,49,70.5,105.0,49.0,313.0,48.3,301.0,54.4,2018,3.013551899437745,-0.3483537024032531,red
EOTVOS LORAND UNIVERSITY,Hungary,47.4906845,19.058448,700,650,L,FO,VH,5.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.065123179573481,-1.0073542609715398,blue
ERASMUS UNIVERSITY ROTTERDAM,Netherlands,51.91816,4.526045,147,144,L,FO,VH,5.0,A,46.8,212,70.3,130,34.7,377,74.3,92.0,62.1,252.0,71.7,182.0,54.4,2018,3.549787407646196,-0.4358722131706048,red
ESCP EUROPE,France,48.8645195,2.38084,1000,1000,S,SP,MD,5.0,B,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.864064897825157,-0.9794964892959528,blue
"ESSEC BUSINESS SCHOOL, PARIS",France,49.0334435,2.0775355,1000,1000,M,SP,VH,5.0,B,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.864064897825157,-0.9794964892959528,blue
ETH ZURICH (SWISS FEDERAL INSTITUTE OF TECHNOLOGY),Switzerland,46.520378,6.565148,10,8,L,CO,VH,5.0,A,99.6,21,99.4,23,68.2,178,98.7,17.0,100.0,14.0,98.8,47.0,93.3,2018,6.4477510558560525,-0.1991324703429102,red
EUROPEAN BUSINESS SCHOOL,Germany,50.011978,8.050514,1000,1000,S,SP,MD,3.0,B,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-3.092330121415498,1.2760010540807871,blue
EWHA WOMANS UNIVERSITY,South Korea,37.559188,126.945498,299,335,L,FC,HI,5.0,B,29.8,367,28.7,401,83.6,106,16.4,401.0,10.2,401.0,45.4,314.0,37.7,2018,1.3817246745426863,-0.6489087620341206,blue
FAR EASTERN FEDERAL UNIVERSITY,Russia,43.1177777878,131.893055566,650,600,L,CO,HI,5.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-1.94302633655664,-1.011161285107664,blue
FENG CHIA UNIVERSITY,Taiwan,24.1795375,120.6492175,1000,1000,L,FO,VH,4.0,C,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.9781975096203275,0.1482522823924171,blue
FLINDERS UNIVERSITY,Australia,-35.023065,138.572376,600,600,L,FC,HI,4.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.0014227654855987,0.1177960893034228,blue
FLORIDA INTERNATIONAL UNIVERSITY,United States,25.7549775,-80.372935,800,1000,XL,CO,VH,,,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.7190730972527373,-0.2044061394521306,blue
FLORIDA STATE UNIVERSITY,United States,30.4406285,-84.291384,440,440,XL,FC,HI,5.0,A,0.0,0,0.0,0,11.6,401,44.1,285.0,10.4,401.0,6.8,401.0,28.7,2018,-0.3733297687119454,-0.8891234276655398,blue
FORDHAM UNIVERSITY,United States,40.861041,-73.88549,1000,701,L,CO,HI,5.0,B,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.467228150124392,-1.0094899379118245,blue
FREIE UNIVERSITÄT BERLIN,Germany,52.4536695,13.29132,125,123,XL,FC,HI,4.0,A,88.7,62,61.4,163,7.2,401,48.3,253.0,60.2,263.0,51.1,280.0,58.4,2018,3.178201266006093,0.357142582851341,red
FU JEN CATHOLIC UNIVERSITY,Taiwan,25.034333,121.433557,1000,701,L,FC,HI,4.0,B,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.5813607619195618,0.1182588337765456,blue
FUDAN UNIVERSITY,China,31.298891,121.502119,40,43,L,FC,VH,5.0,A,91.4,57,97.1,35,76.1,140,63.7,138.0,79.5,193.0,45.2,316.0,80.6,2018,5.091268606440568,-0.6079766895260911,red
GAZI ÜNIVERSITESI,Turkey,39.927103,32.81892625,1000,701,XL,CO,VH,4.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.5813607619195618,0.1182588337765456,blue
GEORG-AUGUST-UNIVERSITÄT GÖTTINGEN,Germany,51.5379655,9.937521,181,177,XL,FC,VH,5.0,A,62.2,150,32.5,401,64.7,195,23.9,401.0,43.8,334.0,29.6,401.0,49.6,2018,2.3361591381671234,-0.704569995531577,blue
GEORGE MASON UNIVERSITY,United States,38.8310085,-77.307772,1000,700,L,CO,VH,3.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.69416616051172,1.2459072929277388,blue
GEORGE WASHINGTON UNIVERSITY,United States,38.901261,-77.0506,352,363,L,FC,VH,5.0,B,35.3,303,37.0,348,23.3,401,33.8,370.0,36.4,362.0,47.8,304.0,33.5,2018,1.2795722942978305,-0.6446406342817842,blue
GEORGETOWN UNIVERSITY,United States,38.907701875,-77.072684,227,214,L,FC,HI,5.0,B,41.8,246,53.2,210,62.5,205,27.5,401.0,21.1,401.0,52.1,275.0,43.8,2018,2.1911864703045225,-0.6969139777177368,blue
GEORGIA INSTITUTE OF TECHNOLOGY (GEORGIA TECH),United States,33.7763205,-84.394711,70,71,L,CO,VH,5.0,A,79.1,84,79.4,95,31.7,401,99.1,15.0,11.7,401.0,72.1,180.0,70.1,2018,4.217313631233813,-0.9277171740557774,red
GEORGIA STATE UNIVERSITY,United States,33.7539675,-84.386814,800,701,L,CO,VH,5.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.244283418659546,-1.0046555270209558,blue
GIFU UNIVERSITY,Japan,35.4635545,136.737833,700,700,M,FC,HI,4.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.245616451519281,0.1254101375756713,blue
"GOLDSMITHS, UNIVERSITY OF LONDON",United Kingdom,51.474853,-0.03717475,398,430,M,FO,VH,5.0,A,27.3,401,13.2,401,25.5,401,19.7,401.0,85.0,172.0,97.2,60.0,30.5,2018,1.5022508480817522,0.0874293194495439,blue
GRIFFITH UNIVERSITY,Australia,-27.549348,153.0593735,325,336,XL,FC,HI,3.0,A,33.6,317,35.8,365,13.6,401,40.2,316.0,98.2,75.0,57.5,248.0,35.6,2018,1.7154724431198,2.0713024484966094,blue
GUNMA UNIVERSITY,Japan,36.407175,139.061455,800,701,M,FO,VH,4.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.3584160304547166,0.123093244667414,blue
GWANGJU INSTITUTE OF SCIENCE AND TECHNOLOGY (GIST),South Korea,35.226756,126.840281,339,337,S,FO,VH,2.0,A,13.7,401,5.5,401,37.6,343,100.0,3.0,11.5,401.0,9.9,401.0,34.7,2018,0.6943164372789437,2.5072017556154784,blue
HACETTEPE UNIVERSITY ,Turkey,39.867573,32.734499,800,701,XL,FC,HI,4.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.3584160304547166,0.123093244667414,blue
HALLYM UNIVERSITY ,South Korea,37.391832,126.96195,700,650,M,FC,HI,3.0,B,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.293388403163822,1.2481432824052,blue
HANYANG UNIVERSITY,South Korea,37.5590125,127.04444425,155,171,L,FC,VH,4.0,B,53.5,178,72.6,121,76.3,139,29.7,401.0,25.3,401.0,38.8,364.0,53.2,2018,2.736047644334682,0.3211313575696708,red
HARBIN INSTITUTE OF TECHNOLOGY,China,22.589078,113.963239,325,278,L,FO,VH,4.0,A,26.3,401,21.3,401,50.3,274,60.0,159.0,8.5,401.0,7.4,401.0,35.6,2018,0.9700477531681678,0.1663140360619743,blue
HARVARD UNIVERSITY,United States,42.3737614375,-71.1181085,3,3,L,FC,VH,5.0,B,100.0,1,100.0,3,98.3,38,99.9,9.0,96.5,103.0,75.2,165.0,98.4,2018,6.568412299594137,-0.298677501365669,red
HEBREW UNIVERSITY OF JERUSALEM,Israel,31.776654,35.1986715,145,148,L,FC,VH,4.0,A,55.6,170,36.4,359,77.0,136,50.4,230.0,53.4,295.0,10.7,401.0,54.7,2018,2.636132041953915,0.4094689412900799,red
HEC PARIS,France,48.7571595,2.169608,1000,1000,S,SP,VH,5.0,B,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.864064897825157,-0.9794964892959528,blue
HERIOT-WATT UNIVERSITY,United Kingdom,55.905496378,-3.318665392,312,327,M,CO,VH,4.0,A,20.1,401,46.8,268,32.9,394,37.5,342.0,95.4,113.0,98.9,43.0,36.6,2018,2.346251100655315,1.251394816966584,blue
HIROSHIMA UNIVERSITY,Japan,34.400969,132.713078,322,297,L,FC,VH,4.0,A,31.4,348,15.3,401,83.8,104,17.5,401.0,12.0,401.0,15.0,401.0,35.8,2018,0.8823630592035444,0.323646744010086,blue
HITOTSUBASHI UNIVERSITY,Japan,35.707216,139.45988525,430,490,M,SP,HI,5.0,A,0.0,0,0.0,0,28.9,401,6.0,401.0,23.1,401.0,27.5,401.0,28.9,2018,-0.3796543380087481,-0.621219814878123,blue
HOKKAIDO UNIVERSITY,Japan,43.073199,141.3424105,122,130,L,FC,VH,5.0,A,68.5,124,59.5,177,85.0,97,35.1,361.0,15.1,401.0,14.2,401.0,59.0,2018,2.8619010967462954,-1.0344266731860683,red
HONG KONG BAPTIST UNIVERSITY (HKBU),Hong Kong,22.3046025,114.179821,299,278,M,FC,HI,2.0,A,22.0,401,18.5,401,35.6,367,52.6,210.0,100.0,50.0,86.3,120.0,37.7,2018,2.0365270290592146,3.5180321383527,blue
HOWARD UNIVERSITY,United States,38.921405,-77.020477,600,600,M,FC,HI,5.0,B,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-1.8872901536904283,-1.0099526823849472,blue
HUAZHONG UNIVERSITY OF SCIENCE AND TECHNOLOGY,China,30.582553,114.255227,480,450,XL,FC,VH,4.0,A,0.0,0,0.0,0,18.1,401,52.0,215.0,12.7,401.0,8.1,401.0,26.5,2018,-0.4016440084778634,0.2773097137180219,blue
HUFS – HANKUK (KOREA) UNIVERSITY OF FOREIGN STUDIES,South Korea,37.595718,127.059692,397,440,L,CO,MD,4.0,B,18.7,401,31.5,401,78.3,127,2.1,401.0,37.9,355.0,39.0,362.0,30.6,2018,0.8039738590500715,0.6572833724093914,blue
HUMBOLDT-UNIVERSITÄT ZU BERLIN,Germany,52.52186,13.3797865,120,121,XL,FC,HI,5.0,A,94.0,48,73.4,119,13.6,401,33.6,374.0,55.2,283.0,38.4,368.0,59.2,2018,3.2346490918375426,-0.9118959900279388,red
HUNAN UNIVERSITY ,China,28.228782,112.9962825,750,1000,XL,CO,VH,4.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.6995165952892703,0.1542952960060025,blue
ILLINOIS INSTITUTE OF TECHNOLOGY,United States,41.8348405,-87.627396,395,410,M,CO,VH,5.0,B,23.6,401,13.9,401,19.0,401,49.7,238.0,21.4,401.0,100.0,14.0,30.7,2018,1.251843126978183,-0.3367185990965898,blue
IMPERIAL COLLEGE LONDON,United Kingdom,51.4985565,-0.1769325,8,9,L,FC,VH,5.0,A,99.4,23,100.0,8,100.0,18,68.7,117.0,100.0,42.0,100.0,12.0,93.7,2018,6.427057570632548,-0.1094498288694087,red
INDIAN INSTITUTE OF SCIENCE BANGALORE,India,13.0194445,77.5667375,190,152,S,SP,VH,5.0,A,38.3,272,22.3,401,56.1,244,100.0,6.0,,,2.1,401.0,49.0,2018,2.308617729195383,-0.922866370514105,blue
INDIAN INSTITUTE OF TECHNOLOGY BOMBAY (IITB),India,19.133772,72.9150845,179,219,M,CO,VH,4.0,A,62.3,149,77.9,102,32.1,401,50.8,226.0,3.7,401.0,2.0,401.0,49.7,2018,2.0582682645338664,-0.2045104772377969,blue
INDIAN INSTITUTE OF TECHNOLOGY DELHI (IITD),India,26.1900805,91.691911,172,185,M,CO,VH,4.0,A,54.9,172,71.1,125,15.3,401,91.2,39.0,2.0,401.0,2.0,401.0,50.7,2018,2.2422763345813883,-0.2247333096347147,red
INDIAN INSTITUTE OF TECHNOLOGY GUWAHATI (IITG),India,26.1900805,91.691911,550,490,M,CO,VH,2.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.0279583538783434,2.3634678563134286,blue
INDIAN INSTITUTE OF TECHNOLOGY KANPUR (IITK),India,26.507602,80.226508,293,302,M,CO,VH,4.0,A,38.8,267,43.8,285,15.7,401,73.2,98.0,2.1,401.0,1.5,401.0,37.9,2018,1.1119788237312889,-0.0939737256383934,blue
INDIAN INSTITUTE OF TECHNOLOGY KHARAGPUR (IITKGP),India,22.317843,87.308865,308,313,M,FO,VH,4.0,A,31.4,347,49.5,232,12.9,401,81.8,60.0,6.2,401.0,1.0,401.0,36.9,2018,1.1443142424289163,-0.0635232152151894,blue
INDIAN INSTITUTE OF TECHNOLOGY MADRAS (IITM),India,12.994502,80.23696,264,249,M,CO,VH,4.0,A,41.1,252,51.6,216,23.8,401,67.6,123.0,3.0,401.0,1.1,401.0,40.2,2018,1.370238734742889,-0.1004439283820649,blue
INDIAN INSTITUTE OF TECHNOLOGY ROORKEE (IITR),India,29.862374,77.894583,440,399,M,FO,VH,5.0,A,0.0,0,0.0,0,14.1,401,81.8,61.0,1.9,401.0,2.1,401.0,28.4,2018,-0.0125817967997312,-0.979284157464254,blue
INDIANA UNIVERSITY BLOOMINGTON,United States,39.16719,-86.520913,304,291,XL,FC,VH,5.0,A,53.5,177,41.6,307,23.5,401,19.6,401.0,37.6,356.0,26.1,401.0,37.4,2018,1.387081300446581,-0.8500733654867141,blue
INDIANA UNIVERSITY-PURDUE UNIVERSITY INDIANAPOLIS,United States,39.77554225,-86.17462225,650,1000,L,,,,,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.551864548654103,-0.2007803312839793,blue
INHA UNIVERSITY,South Korea,37.449999,126.656956,650,600,L,FC,HI,4.0,B,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.0571589483518102,0.1165874865807057,blue
INSEAD (FRANCE),France,48.405608,2.685085,1000,1000,S,SP,VH,4.0,B,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.9781975096203275,0.1482522823924171,blue
INSTITUT NATIONAL DES SCIENCES APPLIQUÉES DE LYON (INSA),France,45.7825575,4.8724655,460,430,M,FO,VH,4.0,A,0.0,0,0.0,0,43.6,309,8.9,401.0,34.1,378.0,90.2,98.0,27.7,2018,0.3815720968685543,0.9992054650064404,blue
INSTITUTO POLITÉCNICO NACIONAL (IPN),Mexico,21.014691,-101.503426,700,701,XL,CO,VH,4.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.2469436647222936,0.1255104501128481,blue
INSTITUTO TECNOLÓGICO AUTONOMO DE MÉXICO (ITAM),Mexico,19.3448635,-99.199948,700,650,M,FO,MD,4.0,B,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.1792557913686514,0.12039451071683,blue
INSTITUTO TECNOLÓGICO DE BUENOS AIRES (ITBA),Argentina,-34.603039,-58.367632,600,550,S,CO,MD,4.0,B,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-1.9350621053349693,0.1127804624445814,blue
INTERNATIONAL ISLAMIC UNIVERSITY MALAYSIA (IIUM),Malaysia,3.250806,101.733462,750,650,L,FC,HI,3.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.3491245860300336,1.246934679682483,blue
IOWA STATE UNIVERSITY,United States,42.026508,-93.64733,480,430,XL,CO,VH,5.0,A,0.0,0,0.0,0,14.2,401,42.1,301.0,21.9,401.0,23.7,401.0,26.5,2018,-0.1761838354274892,-0.7015194847074419,blue
IRAN UNIVERSITY OF SCIENCE AND TECHNOLOGY,Iran,35.742436,51.502219,600,500,M,FO,VH,4.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-1.86870144518434,0.10776483558574,blue
ISTANBUL TECHNICAL UNIVERSITY,Turkey,35.119097,33.942284,650,700,XL,FO,VH,5.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.075747656857899,-1.0011300313899814,blue
ISTANBUL UNIVERSITY,Turkey,41.014133,28.962753,1000,701,XL,FC,HI,5.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.467228150124392,-1.0094899379118245,blue
ITMO UNIVERSITY,Russia,59.9564,30.31,650,1000,M,FO,VH,5.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.473911617761677,-0.9710362702369332,blue
JADAVPUR UNIVERSITY,India,22.495929,88.370892,650,1000,M,CO,VH,5.0,A,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,-2.473911617761677,-0.9710362702369332,blue
JAGIELLONIAN UNIVERSITY,Poland,50.06129775,19.933009,470,440,XL,FC,HI,5.0,A,0.0,0,0.0,0,39.4,332,6.2,401.0,4.0,401.0,10.2,401.0,27.1,2018,-0.6138992435357022,-0.8379176513369935,blue
